,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
86,SIA/KL/MIN/146731/2020,Proposed building stone quarry of Mr Abdul Salim,Non-Coal Mining,20 Mar 2020,02/03/2020,11/03/2020,20/03/2020,23/03/2020,,,18/04/2020,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/146731/2020&type=EC&ID=95066
87,SIA/KL/MIN/148464/2020,ORDINARY EARTH MINING PROJECT OF M/S KMC CONSTRUCTIONS,Non-Coal Mining,12 Mar 2020,12/03/2020,,,19/03/2020,,,17/04/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/148464/2020&type=EC&ID=98487
88,SIA/KL/MIN/237277/2021,Laterite Building Stone Quarry of MOHAMMED BASHEER,Non-Coal Mining,05 May 2022,05/11/2021,04/04/2022,05/05/2022,31/05/2022,,,04/06/2022,,19/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/237277/2021&type=EC&ID=192951
89,SIA/KL/MIN/194576/2021,Chaliyar River Basin Kadavu 16,Non-Coal Mining,28 Jan 2021,28/01/2021,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/194576/2021&type=EC&ID=160421
90,SIA/KL/MIN/151053/2020,"GRANITE BUILDING STONE QUARRY OF Mr.KUTTIAMU HAJI IN SURVEY NO:174,CHERUKAVU VILLAGE,KONDOTTY TALUK, MALAPPURAM DISTRICT,KERALA",Non-Coal Mining,23 Jun 2021,03/07/2020,16/09/2020,21/10/2020,27/10/2020,15/04/2021,23/06/2021,12/07/2021,,04/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/151053/2020&type=EC&ID=102143
91,SIA/KL/MIN/262942/2022,Prasanan,Non-Coal Mining,08 Jun 2022,24/03/2022,01/06/2022,08/06/2022,16/06/2022,,,09/09/2022,,13/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/262942/2022&type=EC&ID=200814
92,SIA/KL/MIN/263071/2022,LATERITE BUILDING STONE QUARRY OF MR. ABDU RAHIMAN P. C TIRUR TALUK MALAPPURAM  DISTRICT KERALA,Non-Coal Mining,18 Jul 2023,24/03/2022,11/08/2023,18/07/2023,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/263071/2022&type=EC&ID=200849
93,SIA/KL/MIN/72951/2022,GRANITE BUILDING STONE QUARRY OF MR. ELDHO ISSAC,Non-Coal Mining,09 May 2022,,05/05/2022,09/05/2022,01/06/2022,,,06/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/72951/2022&type=EC&ID=199998
94,SIA/KL/MIN/72953/2022,Granite Building Stone Quarry of Mr. Abdul Rahim,Non-Coal Mining,18 Feb 2022,,21/07/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/72953/2022&type=EC&ID=200000
95,SIA/KL/MIN/280933/2022,GRANITE BUILDING STONE QUARRY OF Mr. SURESH BABU.  Conversion from TOR to EC,Non-Coal Mining,30 Jun 2022,30/06/2022,,,01/07/2022,,,01/07/2022,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/280933/2022&type=EC&ID=208262
96,SIA/KL/MIN/161938/2020,Quarry owned by Sudheesh A T,Non-Coal Mining,06 Jul 2020,06/07/2020,,,26/07/2020,,,05/03/2021,,20/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/161938/2020&type=EC&ID=115735
97,SIA/KL/MIN/162481/2020,LATERITE BUILDING STONE QUARRY OF SMT DEEPA N.K.,Non-Coal Mining,05 Aug 2020,07/07/2020,28/07/2020,05/08/2020,18/08/2020,,,06/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/162481/2020&type=EC&ID=115889
98,SIA/KL/MIN/260249/2022,KORIAN GRANITES,Non-Coal Mining,22 Sep 2022,07/03/2022,21/04/2022,26/04/2022,28/04/2022,06/09/2022,22/09/2022,21/12/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/260249/2022&type=EC&ID=200139
99,SIA/KL/MIS/220226/2021,"Proposed Residential Building Project ‘Artech L’Attitude’ at Sreekariyam, Thiruvananthapuram",INFRA-2,15 Jul 2021,15/07/2021,,,27/07/2021,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/220226/2021&type=EC&ID=189275
100,SIA/KL/MIN/242348/2021,AJI KUMAR N,Non-Coal Mining,02 Dec 2021,02/12/2021,,,15/03/2022,,,15/03/2022,01/04/2022,08/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/242348/2021&type=EC&ID=194207
101,SIA/KL/MIN/33514/2019,Granite bu,Non-Coal Mining,23 Mar 2019,23/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/33514/2019&type=EC&ID=54185
102,SIA/KL/MIN/33935/2019,Quarry (Mi,Non-Coal Mining,26 Apr 2019,26/04/2019,,,,,,,,06/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/33935/2019&type=EC&ID=54413
103,SIA/KL/MIN/195057/2021,"RIVER SAND MINING OF CHALIYAR RIVER,MAVOOR VILLAGE,KOZHIKODE TALUK,KOZHIKODE DISTRICT,AREA-4.60HA,RESYNO-42",Non-Coal Mining,29 Jan 2021,29/01/2021,07/07/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/195057/2021&type=EC&ID=161553
104,SIA/KL/MIN/134011/2019,Building Stone Quarry of Shri.Narayanan.K,Non-Coal Mining,13 May 2020,28/12/2019,30/03/2020,11/04/2020,20/04/2020,13/05/2020,13/05/2020,14/05/2020,,20/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/134011/2019&type=EC&ID=83978
105,SIA/KL/MIN/152770/2020,LATERITE BUILDING STONE QUARRY OF MR ABDUL KAREEM,Non-Coal Mining,20 Jun 2020,08/05/2020,29/05/2020,20/06/2020,21/07/2020,,,03/03/2021,01/04/2022,08/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/152770/2020&type=EC&ID=104638
106,SIA/KL/MIN/184245/2020,Bharathapuzha River Basin kadavu 27,Non-Coal Mining,21 Nov 2020,21/11/2020,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/184245/2020&type=EC&ID=144093
107,SIA/KL/MIS/97113/2019,Constructi,INFRA-2,21 Mar 2019,21/03/2019,,,12/06/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/97113/2019&type=EC&ID=53323
108,SIA/KL/MIN/31991/2019,Granite Bu,Non-Coal Mining,27 Feb 2019,27/02/2019,,,,,,,,19/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/31991/2019&type=EC&ID=53417
109,SIA/KL/MIN/219969/2021,ORDINARY EARTH MINING PROJECT OF MR BIJU K PETER,Non-Coal Mining,29 Sep 2021,14/07/2021,02/09/2021,29/09/2021,22/03/2022,,,30/06/2022,,06/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/219969/2021&type=EC&ID=189243
110,SIA/KL/MIN/193498/2021,chaliyar river basin kadavu 25,Non-Coal Mining,17 Jan 2021,17/01/2021,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/193498/2021&type=EC&ID=160168
111,SIA/KL/MIN/177504/2020,Thankappan M M,Non-Coal Mining,11 Nov 2020,05/10/2020,27/10/2020,11/11/2020,29/12/2020,,,28/05/2021,,06/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/177504/2020&type=EC&ID=136587
112,SIA/KL/MIN/143844/2020,Laterite Building Stone of Mr. Sidhudas. O.K,Non-Coal Mining,02 Jun 2020,18/02/2020,,,07/03/2020,29/05/2020,02/06/2020,09/06/2020,09/09/2021,05/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/143844/2020&type=EC&ID=91459
113,SIA/KL/MIN/223779/2021,LATERITE BUILDING STONE QUARRY OF Mr MIRSHAD C.K,Non-Coal Mining,19 Aug 2021,09/08/2021,12/08/2021,19/08/2021,27/08/2021,,,15/05/2022,,21/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/223779/2021&type=EC&ID=189940
114,SIA/KL/MIN/149660/2020,GRANITE QUARRY OF MUJEEB PK,Non-Coal Mining,08 Sep 2020,21/03/2020,01/04/2020,14/06/2020,17/06/2020,25/07/2020,08/09/2020,08/03/2021,,07/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/149660/2020&type=EC&ID=99784
115,SIA/KL/MIN/45722/2019,Silica San,Non-Coal Mining,21 Sep 2020,30/12/2019,29/02/2020,03/03/2020,05/03/2020,03/04/2020,21/09/2020,02/11/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/45722/2019&type=EC&ID=70401
116,SIA/KL/MIN/138465/2020,Granite Building Stone Quarry of Shri. Sathyan. C,Non-Coal Mining,09 Mar 2020,24/01/2020,02/03/2020,09/03/2020,11/03/2020,,,17/04/2020,,23/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/138465/2020&type=EC&ID=86110
117,SIA/KL/MIN/152787/2020,Mr M V Antoo,Non-Coal Mining,24 Jun 2020,08/05/2020,14/05/2020,24/06/2020,24/07/2020,,,03/03/2021,,01/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/152787/2020&type=EC&ID=104643
118,SIA/KL/MIN/152789/2020,LATERITE BUILDING STONE QUARRY OF MR MOIDEEN,Non-Coal Mining,26 Jun 2020,08/05/2020,28/05/2020,26/06/2020,21/07/2020,,,05/03/2021,01/04/2022,08/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/152789/2020&type=EC&ID=104644
119,SIA/KL/MIN/172421/2020,Conversion TOR to EC Building Stone Quarry of Mr. Babu P,Non-Coal Mining,25 Nov 2020,11/09/2020,29/01/2021,25/11/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/172421/2020&type=EC&ID=130152
120,SIA/KL/MIN/234007/2021,Manoj E S,Non-Coal Mining,30 Apr 2022,18/10/2021,21/04/2022,30/04/2022,04/06/2022,,,04/06/2022,,07/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/234007/2021&type=EC&ID=192182
121,SIA/KL/MIN/40283/2019,Star Rock ,Non-Coal Mining,03 Jan 2020,03/01/2020,,,19/10/2019,16/12/2019,03/01/2020,10/01/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/40283/2019&type=EC&ID=58947
122,SIA/KL/MIN/193015/2021,chaliyar river basin kadavu 14,Non-Coal Mining,16 Jan 2021,16/01/2021,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/193015/2021&type=EC&ID=160063
123,SIA/KL/MIN/31537/2019,Quarry pro,Non-Coal Mining,18 Feb 2019,18/02/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/31537/2019&type=EC&ID=53128
124,SIA/KL/MIN/144152/2020,"Expansion of Existing Building Stone Mine (quarry) project of M/s Cochin Granites Pulickal Associates at Survey Nos. 283, 282/3-1, 282/3-3pt of Mazhuvannoor Village and Survey Nos. 284/1-2, 284/1-3, 2",Non-Coal Mining,22 May 2020,20/02/2020,02/04/2020,22/05/2020,22/06/2020,,,08/09/2020,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/144152/2020&type=EC&ID=91545
125,SIA/KL/MIS/193790/2021,Valley View Apartment,INFRA-2,04 Aug 2021,19/01/2021,25/02/2021,18/03/2021,08/04/2021,06/07/2021,04/08/2021,29/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/193790/2021&type=EC&ID=160239
126,SIA/KL/MIN/169552/2020,Granite Building Stone Quarry of M/s MSL Granite (P) Limited.(Conversion- ToR to EC),Non-Coal Mining,22 Oct 2020,02/10/2020,21/10/2020,22/10/2020,06/11/2020,,,18/01/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/169552/2020&type=EC&ID=124465
127,SIA/KL/MIN/205831/2021,Laterite Building Stone Quarry of Achal,Non-Coal Mining,01 Aug 2021,25/03/2021,30/06/2021,01/08/2021,12/08/2021,,,09/05/2022,,22/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/205831/2021&type=EC&ID=175240
128,SIA/KL/MIN/259608/2022,KULUKKALLUR GRANITE (BUILDING STONE) QUARRY,Non-Coal Mining,26 Oct 2022,04/03/2022,23/03/2022,26/10/2022,29/10/2022,,,11/01/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/259608/2022&type=EC&ID=199933
129,SIA/KL/MIN/182481/2020,Bharathapuzha River Basin Kadavu 21,Non-Coal Mining,19 Nov 2020,19/11/2020,01/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/182481/2020&type=EC&ID=142650
130,SIA/KL/MIN/58473/2019,"Proposed Building Stone Quarry in Re - Sy. Block No. 37, Re – Sy No. 554/1, 554/5 & 554/6 of Nagaroor village (Kadavilla), Chirayinkeezh Taluk,  Thiruvananthapuram district of Kerala state",Non-Coal Mining,26 Mar 2021,21/11/2020,01/12/2020,29/12/2020,29/12/2020,15/03/2021,26/03/2021,17/04/2021,,16/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/58473/2019&type=EC&ID=144076
131,SIA/KL/MIS/73563/2022,Environment Clearance for proposed Expansion of Mixed Use Township development project to be developed by M/s Calicut Landmark Builders & Developers (India) Pvt. Ltd.,INFRA-2,16 May 2022,,19/04/2022,16/05/2022,29/07/2022,,,09/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/73563/2022&type=EC&ID=200473
132,SIA/KL/MIS/290926/2022,"Proposed Expansion of Hospital Project ‘Caritas Hospital’ at Peroor Village, Kottayam Taluk & District, Kerala",INFRA-2,30 Aug 2022,30/08/2022,,,31/08/2022,,,10/09/2022,,02/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/290926/2022&type=EC&ID=210672
133,SIA/KL/MIN/133398/2019,Granite Building Stone Quarry of M/s Chaliyar Stone Crusher,Non-Coal Mining,29 May 2020,25/12/2019,22/05/2020,29/05/2020,01/06/2020,,,09/07/2020,,23/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/133398/2019&type=EC&ID=83832
134,SIA/KL/MIN/156417/2020,Building Stone Quarry of M/s Green Rock Crushers and Mines Pvt Ltd,Non-Coal Mining,08 Jun 2020,08/06/2020,21/07/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/156417/2020&type=EC&ID=111649
135,SIA/KL/MIN/268917/2022,GRANITE BUILDING STONE QUARRY OF HARIDASAN,Non-Coal Mining,22 Apr 2022,22/04/2022,,,25/04/2022,,,26/04/2022,,06/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/268917/2022&type=EC&ID=202383
136,SIA/KL/MIN/33211/2019,Proposed b,Non-Coal Mining,18 Mar 2019,18/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/33211/2019&type=EC&ID=54038
137,SIA/KL/MIN/147724/2020,LATERITE BUILDING STONE QUARRY OF MR SAHIL P,Non-Coal Mining,04 May 2020,07/03/2020,01/04/2020,04/05/2020,04/05/2020,,,06/05/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/147724/2020&type=EC&ID=95301
138,SIA/KL/MIN/165695/2020,Mr Jojo Sebastian,Non-Coal Mining,25 Mar 2022,07/08/2020,04/09/2020,25/03/2022,20/04/2022,,,15/07/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/165695/2020&type=EC&ID=121601
139,SIA/KL/MIN/229743/2021,Laterite Building Stone Quarry of Mathew V C,Non-Coal Mining,18 May 2022,17/09/2021,23/03/2022,18/05/2022,04/06/2022,,,04/06/2022,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/229743/2021&type=EC&ID=191239
140,SIA/KL/MIN/286829/2022,Granite Building Stone Quarry of Madhulal M G,Non-Coal Mining,14 Sep 2022,03/08/2022,30/08/2022,14/09/2022,27/09/2022,,,07/11/2022,,23/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/286829/2022&type=EC&ID=209735
141,SIA/KL/MIN/191025/2021,Laterite Building Stone Quarry of NOUFAL POOKATH,Non-Coal Mining,04 Apr 2022,02/01/2021,28/03/2022,04/04/2022,07/04/2022,,,02/06/2022,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/191025/2021&type=EC&ID=156698
142,SIA/KL/MIN/39962/2019,GRANITE BU,Non-Coal Mining,01 Sep 2019,01/09/2019,,,28/09/2019,,,16/12/2019,,04/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/39962/2019&type=EC&ID=58764
143,SIA/KL/MIN/191177/2021,Chaliyar River Basin Kadavu 06,Non-Coal Mining,05 Jan 2021,05/01/2021,07/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/191177/2021&type=EC&ID=156742
144,SIA/KL/MIN/191460/2021,Chaliyar River Basin kadavu 07,Non-Coal Mining,06 Jan 2021,06/01/2021,07/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/191460/2021&type=EC&ID=156813
145,SIA/KL/MIN/41186/2019,Granite Bu,Non-Coal Mining,14 Aug 2019,14/08/2019,,,19/10/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/41186/2019&type=EC&ID=61465
146,SIA/KL/MIN/116190/2019,GRANITE BU,Non-Coal Mining,05 Sep 2019,05/09/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/116190/2019&type=EC&ID=62955
147,SIA/KL/MIN/195590/2021,Granite Building Stone Quarry of Rajendran Nair,Non-Coal Mining,17 Jun 2022,30/01/2021,30/01/2021,17/06/2022,15/07/2022,,,10/09/2022,,19/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/195590/2021&type=EC&ID=162689
148,SIA/KL/MIN/134296/2019,Laterite Building Stone Quarry of V A Muhammed Rafeek,Non-Coal Mining,29 May 2020,31/12/2019,02/03/2020,05/03/2020,26/03/2020,15/04/2020,29/05/2020,16/06/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/134296/2019&type=EC&ID=84052
149,SIA/KL/MIN/181464/2020,Granite Building Stone Quarry of M/s. Focus Mining Company,Non-Coal Mining,11 Oct 2022,05/11/2020,02/09/2021,08/12/2021,23/04/2022,07/10/2022,11/10/2022,05/01/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/181464/2020&type=EC&ID=142377
150,SIA/KL/MIN/129987/2019,Granite Building Stone Quarry Project of P.M. Aboobacker,Non-Coal Mining,06 Dec 2019,06/12/2019,,,13/12/2019,,,16/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/129987/2019&type=EC&ID=79010
151,SIA/KL/MIN/131512/2019,Granite Building Stone Quarry of Delta Rock Products,Non-Coal Mining,01 Jun 2020,15/12/2019,30/03/2020,07/04/2020,20/04/2020,23/04/2020,01/06/2020,20/01/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/131512/2019&type=EC&ID=79400
152,SIA/KL/MIN/252261/2022,"Laterite Building Stone Quarry of Mr. M.K Jiji at Survey No.448/1A pt 1496 in Thayannur Village, Vellarikund Taluk, Kasaragod District, Kerala for an area of 0.0971Hectares.",Non-Coal Mining,20 Jan 2022,20/01/2022,,,01/06/2022,,,02/06/2022,,22/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/252261/2022&type=EC&ID=198063
153,SIA/KL/MIN/154284/2020,"Building Stone Mine ( Quarry, Minor Mineral Mining ) project of M/s Star Granites situated at Re-Sy. No. 2/1B, Re-Sy. Block No. 5, of Kedavoor Village, Thamarassery Taluk, Kozhikode District, Kerala f",Non-Coal Mining,03 Jul 2020,25/05/2020,26/06/2020,03/07/2020,27/07/2020,,,05/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/154284/2020&type=EC&ID=106054
154,SIA/KL/MIN/209954/2021,SUKUMARAN K,Non-Coal Mining,25 Mar 2022,22/04/2021,14/06/2021,25/03/2022,05/04/2022,,,18/07/2022,,12/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/209954/2021&type=EC&ID=182290
155,SIA/KL/MIN/251835/2022,"Granite building Stone Quarry of Mr. Mohammed Kutty K.P. at Re.Survey Block No. 41, Re Survey No.155 in Cheruppulassery Village, Ottappalam Taluk, Palakkad District, Kerala for an area of 2.0997 hectares.",Non-Coal Mining,10 May 2022,17/01/2022,21/04/2022,10/05/2022,01/06/2022,,,09/09/2022,,22/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/251835/2022&type=EC&ID=197946
156,SIA/KL/MIN/142553/2020,Laterite Building Stone Quarry of Anilkumar P S,Non-Coal Mining,27 May 2020,12/02/2020,01/04/2020,27/05/2020,22/06/2020,,,16/07/2020,,07/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/142553/2020&type=EC&ID=90184
157,SIA/KL/MIN/162354/2020,Laterite Building Stone Quarry of P T Anilkumar,Non-Coal Mining,06 Aug 2020,07/07/2020,25/07/2020,06/08/2020,21/08/2020,,,06/03/2021,,07/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/162354/2020&type=EC&ID=115852
158,SIA/KL/MIN/140230/2020,Granite Building Stone Quarry of Mr. A.N Sadasivan Nair,Non-Coal Mining,16 Apr 2020,01/02/2020,31/03/2020,16/04/2020,30/04/2020,,,30/04/2020,,23/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/140230/2020&type=EC&ID=86584
159,SIA/KL/MIN/156868/2020,"Mr. Joseph A V, Kottayam",Non-Coal Mining,19 Aug 2021,10/06/2020,25/09/2020,20/10/2020,27/10/2020,15/04/2021,19/08/2021,30/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/156868/2020&type=EC&ID=111768
160,SIA/KL/MIN/158734/2020,Granite Building Stone Quarry of Rasheedali Kottakkaran,Non-Coal Mining,21 Aug 2020,19/06/2020,25/07/2020,21/08/2020,15/09/2020,,,07/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/158734/2020&type=EC&ID=113072
161,SIA/KL/MIN/158328/2020,Granite Building Stone Quarry of Mr.Sasidharan .N (Conversion- ToR to EC),Non-Coal Mining,18 Jun 2020,18/06/2020,,,24/06/2020,,,16/07/2020,,11/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/158328/2020&type=EC&ID=113021
162,SIA/KL/MIN/159437/2020,Granite Building Stone Quarry owned by Abas Mines,Non-Coal Mining,29 Aug 2020,23/06/2020,21/07/2020,29/08/2020,15/09/2020,,,08/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/159437/2020&type=EC&ID=113147
163,SIA/KL/MIN/36040/2019,M/s Palametal and Sand Pvt Ltd,Non-Coal Mining,13 Jun 2022,02/02/2022,23/03/2022,08/04/2022,05/05/2022,06/06/2022,13/06/2022,30/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/36040/2019&type=EC&ID=198304
164,SIA/KL/MIN/46290/2019,Laterite B,Non-Coal Mining,20 Nov 2019,12/11/2019,19/11/2019,20/11/2019,22/11/2019,,,12/12/2019,31/05/2021,26/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/46290/2019&type=EC&ID=71815
165,SIA/KL/MIN/125220/2019,Laterite B,Non-Coal Mining,23 Nov 2019,15/11/2019,18/11/2019,23/11/2019,03/12/2019,,,16/12/2019,20/02/2020,04/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/125220/2019&type=EC&ID=71906
166,SIA/KL/MIN/40597/2019,Granite Bu,Non-Coal Mining,06 Aug 2019,06/08/2019,,,,,,,,27/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/40597/2019&type=EC&ID=59135
167,SIA/KL/MIN/32981/2019,Granite Bu,Non-Coal Mining,03 Apr 2019,03/04/2019,,,,,,,,27/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/32981/2019&type=EC&ID=53897
168,SIA/KL/MIN/143147/2020,Building Stone Quarry of Mr. Jiji P Ulahannan,Non-Coal Mining,07 Aug 2020,14/02/2020,02/04/2020,07/08/2020,04/09/2020,,,06/03/2021,,04/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/143147/2020&type=EC&ID=91291
169,SIA/KL/MIN/267633/2022,MUHAMMED K P,Non-Coal Mining,09 May 2022,13/04/2022,06/05/2022,09/05/2022,07/06/2022,,,01/07/2022,,15/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/267633/2022&type=EC&ID=202086
170,SIA/KL/MIN/137289/2020,Laterite Building Stone quarry of Moideenkutty P P,Non-Coal Mining,05 Jun 2020,17/01/2020,10/06/2020,05/06/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/137289/2020&type=EC&ID=85799
171,SIA/KL/MIN/43206/2019,Building S,Non-Coal Mining,19 Nov 2019,19/11/2019,14/11/2019,19/11/2019,19/11/2019,,,12/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/43206/2019&type=EC&ID=64831
